﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Ben Spencer,Runnymede and Weybridge CC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",20938.41,23861.59,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",181267.06,25862.94,0,N/A,0,0,202205.47,0,N/A,0,0,N/A,147.47,N/A,0,147.47,202352.94,4785
Ben Wallace,Wyre and Preston North CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",23286.85,12623.15,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",147731,46299,0,N/A,0,0,171017.85,34180.54,"Standard budget for renting a property in the London area for three months, and outside the London area for nine months, with an uplift to cover the cost of three dependants",31773.35,2407.19,N/A,0,N/A,119,31892.35,202910.2,1539
Bernard Jenkin,Harwich and North Essex CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",15454.53,20455.47,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",172038.64,21991.36,0,N/A,0,0,187493.17,23010,Standard budget for renting a property in the London area,23010,0,N/A,1156.32,N/A,0,24166.32,211659.49,40
Beth Winter,Cynon Valley CC,40710,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £4,800",40099.3,610.7,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",118020.65,76009.35,0,N/A,0,0,158119.95,26928.08,"Standard budget for renting a property in the London area from 25 July 2020, with an uplift to cover the cost of three dependants",18874.43,8053.65,N/A,1924.55,N/A,0,20798.98,178918.93,4809
Bill Cash,Stone CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",30783.46,5126.54,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156199.02,37830.98,0,N/A,0,0,186982.48,23010,Standard budget for renting a property in the London area,21092.5,1917.5,N/A,3423.15,N/A,0,24515.65,211498.13,288
Bill Esterson,Sefton Central CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",27452.65,8457.35,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",172619.67,21410.33,0,N/A,0,0,200072.32,6600.32,Hotels,6600.32,0,N/A,3187.1,N/A,0,9787.42,209859.74,4061
Bill Wiggin,North Herefordshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16566.09,19343.91,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",175428.92,18601.08,0,N/A,0,0,191995.01,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),2248.98,3161.02,N/A,3194.24,N/A,0,5443.22,197438.23,1428
Bim Afolami,Hitchin and Harpenden CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",13874.12,22035.88,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",170418.39,23611.61,0,N/A,0,0,184292.51,39315,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",32033.18,7281.82,N/A,1801.02,N/A,0,33834.2,218126.71,4639
Bob Blackman,Harrow East BC,33000,"Standard London area budget plus an uplift of £4,200 for Covid-related business costs",33000,0,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",207130,0,0,N/A,0,0,240130,0,N/A,0,0,N/A,462.91,N/A,9781.65,10244.56,250374.56,4005
Bob Neill,Bromley and Chislehurst BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",25958.43,12841.57,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",179272.94,27857.06,0,N/A,0,0,205231.37,0,N/A,0,0,N/A,384.55,N/A,0,384.55,205615.92,1601
Bob Seely,Isle of Wight CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",20242.11,15667.89,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163526.93,30503.07,0,N/A,0,0,183769.04,16120,Standard budget for renting a property outside the London area,14485.47,1634.53,N/A,5877.46,N/A,0,20362.93,204131.97,4681
Bob Stewart,Beckenham BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",26014.97,12785.03,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",183176.84,23953.16,0,N/A,0,0,209191.81,0,N/A,0,0,N/A,0,N/A,0,0,209191.81,3919
Boris Johnson,Uxbridge and South Ruislip BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",5131.58,33668.42,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",173274.51,33855.49,0,N/A,0,0,178406.09,0,N/A,0,0,N/A,0,N/A,0,0,178406.09,1423
Brandon Lewis,Great Yarmouth CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24061.85,11848.15,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",160863.99,33166.01,0,N/A,0,0,184925.84,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",28445,0,N/A,0,N/A,632.15,29077.15,214002.99,4009
Brendan Clarke-Smith,Bassetlaw CC,34610,"Standard non-London area budget plus an uplift of £8,700 for Covid-related business costs",33069.05,1540.95,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",192941.66,1088.34,0,N/A,0,0,226010.71,20185.53,"Standard budget for renting a property in the London area from 1 October 2020, with an uplift to cover the cost of one dependant, and £6,002 in hotel costs",18793.5,1392.03,N/A,11450.73,N/A,0,30244.23,256254.94,4756
Brendan O'Hara,Argyll and Bute CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22420.01,13489.99,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",155007.62,39022.38,0,N/A,0,0,177427.63,19638.74,"Standard budget for renting a property in the London area until 8 December 2020, with an uplift to cover the cost of one dependant",19638.74,0,N/A,5186.09,N/A,0,24824.83,202252.46,4371
Bridget Phillipson,Houghton and Sunderland South BC,33810,"Standard non-London area budget plus an uplift of £7,900 for Covid-related business costs",31956.47,1853.53,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",193835.28,194.72,0,N/A,0,0,225791.75,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4715.99,694.01,N/A,1684.13,N/A,0,6400.12,232191.87,4046
Carla Lockhart,Upper Bann,40910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £5,000",33763.97,7146.03,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",170675.06,23354.94,0,N/A,0,0,204439.03,24957.22,"Standard budget for renting a property in the London area from 18 May 2020, with an uplift to cover the cost of one dependant, and £175 in hotel costs",24508.94,448.28,N/A,11420.15,N/A,0,35929.09,240368.12,4857
Carol Monaghan,Glasgow North West BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24703.85,11206.15,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",160446.88,33583.12,0,N/A,0,0,185150.73,1192,Hotels,1192,0,N/A,1224.26,N/A,0,2416.26,187566.99,4443
Caroline Ansell,Eastbourne BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",29289.89,12620.11,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163898.37,30131.63,0,N/A,0,0,193188.26,19257.64,"Standard budget for renting a property in the London area from 2 July 2020, and £2,100 in hotel costs",19257.64,0,N/A,1451.9,N/A,0,20709.54,213897.8,4512
Caroline Dinenage,Gosport BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",28731.3,7178.7,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",135616.59,58413.41,0,N/A,0,0,164347.89,39315,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",31772.74,7542.26,N/A,1363.21,N/A,0,33135.95,197483.84,4008
Caroline Johnson,Sleaford and North Hykeham CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18011.74,17898.26,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",135059.32,58970.68,0,N/A,0,0,153071.06,39315,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",29630.79,9684.21,N/A,842.71,N/A,0,30473.5,183544.56,4592
Caroline Lucas,"Brighton, Pavilion BC",34399.22,"Standard non-London area budget plus an uplift of £8,489.22 for Covid-related business costs",24946.74,9452.48,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",190208.37,3821.63,0,N/A,0,0,215155.11,1283.2,Hotels,1283.2,0,N/A,6318.9,N/A,0,7602.1,222757.21,3930
Caroline Nokes,Romsey and Southampton North CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",28295.46,7614.54,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",149225.06,44804.94,0,N/A,0,0,177520.52,16982.87,"Standard budget for renting a property in the London area from 19 October 2020, and £6,644.13 in hotel costs",16982.87,0,N/A,4094,N/A,0,21076.87,198597.39,4048
Carolyn Harris,Swansea East BC,35710,"Standard non-London area budget plus an uplift of £9,800 for Covid-related business costs",29931.75,5778.25,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",181881.42,12148.58,0,N/A,0,0,211813.17,23010,Standard budget for renting a property in the London area,23010,0,N/A,4982.98,N/A,0,27992.98,239806.15,4480
Cat Smith,Lancaster and Fleetwood CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",20373.24,15536.76,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",167665.86,26364.14,0,N/A,0,0,188039.1,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",23920.53,4524.47,N/A,3861.6,N/A,0,27782.13,215821.23,4436
Catherine McKinnell,Newcastle upon Tyne North BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",21254.89,14655.11,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",163505.73,30524.27,0,N/A,0,0,184760.62,39315,"Standard budget for renting a property in the London area, with an uplift to cover the cost of three dependants",27258.56,12056.44,N/A,3093.35,N/A,0,30351.91,215112.53,4125
Catherine West,Hornsey and Wood Green BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",16953.36,21846.64,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",184095.74,23034.26,0,N/A,0,0,201049.1,0,N/A,0,0,N/A,28.2,N/A,0,28.2,201077.3,4523
Charles Walker,Broxbourne BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",17713.94,21086.06,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",173867.46,33262.54,0,N/A,0,0,191581.4,0,N/A,0,0,N/A,108,N/A,0,108,191689.4,1493
Charlie Elphicke,Dover CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,3971
Charlotte Nichols,Warrington North BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",10906.43,31003.57,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156302.44,37727.56,0,N/A,0,0,167208.87,23010,Standard budget for renting a property in the London area,15405.28,7604.72,N/A,1980.17,N/A,0,17385.45,184594.32,4799
Cherilyn Mackrory,Truro and Falmouth CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",33541.72,8368.28,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",153921.01,40108.99,0,N/A,0,0,187462.73,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",26187.07,2257.93,N/A,4646.02,N/A,0,30833.09,218295.82,4758
Cheryl Gillan,Chesham and Amersham CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",30690.45,5219.55,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",184579.59,9450.41,0,N/A,0,0,215270.04,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),4951.87,458.13,N/A,10,N/A,0,4961.87,220231.91,18
Chinyelu Onwurah,Newcastle upon Tyne Central BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24471.94,11438.06,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",188531.43,5498.57,0,N/A,0,0,213003.37,16120,Standard budget for renting a property outside the London area,13580.96,2539.04,N/A,5129.54,N/A,0,18710.5,231713.87,4124
